service_code,origin_iso2,dest_iso2,min_weight_kg,max_weight_kg,band_type,price,price_per_kg,min_charge,zone_label
UPS_ECONOMY_DDU_EXPORT_FR,FR,SC,10.0,10.0,FIXED,73.85516465645455,,,SC
UPS_ECONOMY_DDU_EXPORT_FR,FR,SC,11.0,11.0,FIXED,78.53683293954548,,,SC
UPS_ECONOMY_DDU_EXPORT_FR,FR,SC,12.0,12.0,FIXED,83.22751443981818,,,SC
UPS_ECONOMY_DDU_EXPORT_FR,FR,SC,13.0,13.0,FIXED,87.9091827229091,,,SC
UPS_ECONOMY_DDU_EXPORT_FR,FR,SC,14.0,14.0,FIXED,92.59986422318184,,,SC
UPS_ECONOMY_DDU_EXPORT_FR,FR,SC,15.0,15.0,FIXED,97.29955894063637,,,SC
UPS_ECONOMY_DDU_EXPORT_FR,FR,SC,16.0,16.0,FIXED,101.99925365809091,,,SC
UPS_ECONOMY_DDU_EXPORT_FR,FR,SC,17.0,17.0,FIXED,106.69894837554546,,,SC
UPS_ECONOMY_DDU_EXPORT_FR,FR,SC,18.0,18.0,FIXED,111.41666952736365,,,SC
UPS_ECONOMY_DDU_EXPORT_FR,FR,SC,19.0,19.0,FIXED,116.14340389636365,,,SC
UPS_ECONOMY_DDU_EXPORT_FR,FR,SC,20.0,20.0,FIXED,120.87915148254547,,,SC
UPS_ECONOMY_DDU_EXPORT_FR,FR,SG,0.1,0.1,FIXED,7.193509816482065,,,SG
UPS_ECONOMY_DDU_EXPORT_FR,FR,SG,0.2,0.2,FIXED,7.880545393348152,,,SG
UPS_ECONOMY_DDU_EXPORT_FR,FR,SG,0.3,0.3,FIXED,8.554656577465664,,,SG
UPS_ECONOMY_DDU_EXPORT_FR,FR,SG,0.4,0.4,FIXED,9.21975454440136,,,SG
UPS_ECONOMY_DDU_EXPORT_FR,FR,SG,0.5,0.5,FIXED,9.884852511337055,,,SG
UPS_ECONOMY_DDU_EXPORT_FR,FR,SG,0.6,0.6,FIXED,10.549950478272748,,,SG
UPS_ECONOMY_DDU_EXPORT_FR,FR,SG,0.7,0.7,FIXED,11.215048445208444,,,SG
UPS_ECONOMY_DDU_EXPORT_FR,FR,SG,0.8,0.8,FIXED,11.88014641214414,,,SG
UPS_ECONOMY_DDU_EXPORT_FR,FR,SG,0.9,0.9,FIXED,12.545244379079834,,,SG
UPS_ECONOMY_DDU_EXPORT_FR,FR,SG,1.0,1.0,FIXED,13.219355563197349,,,SG
UPS_ECONOMY_DDU_EXPORT_FR,FR,SG,1.1,1.1,FIXED,13.884453530133042,,,SG
UPS_ECONOMY_DDU_EXPORT_FR,FR,SG,1.2,1.2,FIXED,14.54955149706874,,,SG
UPS_ECONOMY_DDU_EXPORT_FR,FR,SG,1.3,1.3,FIXED,15.214649464004433,,,SG
UPS_ECONOMY_DDU_EXPORT_FR,FR,SG,1.4,1.4,FIXED,15.879747430940126,,,SG
UPS_ECONOMY_DDU_EXPORT_FR,FR,SG,1.5,1.5,FIXED,16.54484539787582,,,SG
UPS_ECONOMY_DDU_EXPORT_FR,FR,SG,1.6,1.6,FIXED,17.20994336481152,,,SG
UPS_ECONOMY_DDU_EXPORT_FR,FR,SG,1.7,1.7,FIXED,17.875041331747216,,,SG
UPS_ECONOMY_DDU_EXPORT_FR,FR,SG,1.8,1.8,FIXED,18.54013929868291,,,SG
UPS_ECONOMY_DDU_EXPORT_FR,FR,SG,1.9,1.9,FIXED,19.205237265618607,,,SG
UPS_ECONOMY_DDU_EXPORT_FR,FR,SG,2.0,2.0,FIXED,19.8703352325543,,,SG
UPS_ECONOMY_DDU_EXPORT_FR,FR,SG,2.5,2.5,FIXED,38.66153357863637,,,SG
UPS_ECONOMY_DDU_EXPORT_FR,FR,SG,3.0,3.0,FIXED,41.02039415454546,,,SG
UPS_ECONOMY_DDU_EXPORT_FR,FR,SG,3.5,3.5,FIXED,43.37024151327273,,,SG
UPS_ECONOMY_DDU_EXPORT_FR,FR,SG,4.0,4.0,FIXED,45.72008887199999,,,SG
UPS_ECONOMY_DDU_EXPORT_FR,FR,SG,4.5,4.5,FIXED,48.06993623072727,,,SG
UPS_ECONOMY_DDU_EXPORT_FR,FR,SG,5.0,5.0,FIXED,50.419783589454546,,,SG
UPS_ECONOMY_DDU_EXPORT_FR,FR,SG,6.0,6.0,FIXED,55.110465089727285,,,SG
UPS_ECONOMY_DDU_EXPORT_FR,FR,SG,7.0,7.0,FIXED,59.80114659,,,SG
UPS_ECONOMY_DDU_EXPORT_FR,FR,SG,8.0,8.0,FIXED,64.49182809027273,,,SG
UPS_ECONOMY_DDU_EXPORT_FR,FR,SG,9.0,9.0,FIXED,69.17349637336362,,,SG
UPS_ECONOMY_DDU_EXPORT_FR,FR,SG,10.0,10.0,FIXED,73.85516465645455,,,SG
UPS_ECONOMY_DDU_EXPORT_FR,FR,SG,11.0,11.0,FIXED,78.53683293954548,,,SG
UPS_ECONOMY_DDU_EXPORT_FR,FR,SG,12.0,12.0,FIXED,83.22751443981818,,,SG
UPS_ECONOMY_DDU_EXPORT_FR,FR,SG,13.0,13.0,FIXED,87.9091827229091,,,SG
UPS_ECONOMY_DDU_EXPORT_FR,FR,SG,14.0,14.0,FIXED,92.59986422318184,,,SG
UPS_ECONOMY_DDU_EXPORT_FR,FR,SG,15.0,15.0,FIXED,97.29955894063637,,,SG
UPS_ECONOMY_DDU_EXPORT_FR,FR,SG,16.0,16.0,FIXED,101.99925365809091,,,SG
UPS_ECONOMY_DDU_EXPORT_FR,FR,SG,17.0,17.0,FIXED,106.69894837554546,,,SG
UPS_ECONOMY_DDU_EXPORT_FR,FR,SG,18.0,18.0,FIXED,111.41666952736365,,,SG
UPS_ECONOMY_DDU_EXPORT_FR,FR,SG,19.0,19.0,FIXED,116.14340389636365,,,SG
UPS_ECONOMY_DDU_EXPORT_FR,FR,SG,20.0,20.0,FIXED,120.87915148254547,,,SG
UPS_ECONOMY_DDU_EXPORT_FR,FR,SL,0.1,0.1,FIXED,7.509728012061493,,,SL
UPS_ECONOMY_DDU_EXPORT_FR,FR,SL,0.2,0.2,FIXED,9.307460540445703,,,SL
UPS_ECONOMY_DDU_EXPORT_FR,FR,SL,0.3,0.3,FIXED,11.114206286011731,,,SL
UPS_ECONOMY_DDU_EXPORT_FR,FR,SL,0.4,0.4,FIXED,12.91193881439594,,,SL
UPS_ECONOMY_DDU_EXPORT_FR,FR,SL,0.5,0.5,FIXED,14.709671342780148,,,SL
UPS_ECONOMY_DDU_EXPORT_FR,FR,SL,0.6,0.6,FIXED,16.50740387116436,,,SL
UPS_ECONOMY_DDU_EXPORT_FR,FR,SL,0.7,0.7,FIXED,18.305136399548562,,,SL
UPS_ECONOMY_DDU_EXPORT_FR,FR,SL,0.8,0.8,FIXED,20.10286892793278,,,SL
UPS_ECONOMY_DDU_EXPORT_FR,FR,SL,0.9,0.9,FIXED,21.900601456316984,,,SL
UPS_ECONOMY_DDU_EXPORT_FR,FR,SL,1.0,1.0,FIXED,23.707347201883014,,,SL
UPS_ECONOMY_DDU_EXPORT_FR,FR,SL,1.1,1.1,FIXED,25.505079730267223,,,SL
UPS_ECONOMY_DDU_EXPORT_FR,FR,SL,1.2,1.2,FIXED,27.302812258651436,,,SL
UPS_ECONOMY_DDU_EXPORT_FR,FR,SL,1.3,1.3,FIXED,29.100544787035645,,,SL
UPS_ECONOMY_DDU_EXPORT_FR,FR,SL,1.4,1.4,FIXED,30.89827731541985,,,SL
UPS_ECONOMY_DDU_EXPORT_FR,FR,SL,1.5,1.5,FIXED,32.696009843804056,,,SL
UPS_ECONOMY_DDU_EXPORT_FR,FR,SL,1.6,1.6,FIXED,34.49374237218827,,,SL
UPS_ECONOMY_DDU_EXPORT_FR,FR,SL,1.7,1.7,FIXED,36.291474900572474,,,SL
UPS_ECONOMY_DDU_EXPORT_FR,FR,SL,1.8,1.8,FIXED,38.08920742895668,,,SL
UPS_ECONOMY_DDU_EXPORT_FR,FR,SL,1.9,1.9,FIXED,39.886939957340886,,,SL
UPS_ECONOMY_DDU_EXPORT_FR,FR,SL,2.0,2.0,FIXED,41.68467248572511,,,SL
UPS_ECONOMY_DDU_EXPORT_FR,FR,SL,2.5,2.5,FIXED,41.95739975845238,,,SL
UPS_ECONOMY_DDU_EXPORT_FR,FR,SL,3.0,3.0,FIXED,42.230127031179656,,,SL
UPS_ECONOMY_DDU_EXPORT_FR,FR,SL,3.5,3.5,FIXED,43.37024151327273,,,SL
UPS_ECONOMY_DDU_EXPORT_FR,FR,SL,4.0,4.0,FIXED,45.72008887199999,,,SL
UPS_ECONOMY_DDU_EXPORT_FR,FR,SL,4.5,4.5,FIXED,48.06993623072727,,,SL
UPS_ECONOMY_DDU_EXPORT_FR,FR,SL,5.0,5.0,FIXED,50.419783589454546,,,SL
UPS_ECONOMY_DDU_EXPORT_FR,FR,SL,6.0,6.0,FIXED,55.110465089727285,,,SL
UPS_ECONOMY_DDU_EXPORT_FR,FR,SL,7.0,7.0,FIXED,59.80114659,,,SL
UPS_ECONOMY_DDU_EXPORT_FR,FR,SL,8.0,8.0,FIXED,64.49182809027273,,,SL
UPS_ECONOMY_DDU_EXPORT_FR,FR,SL,9.0,9.0,FIXED,69.17349637336362,,,SL
UPS_ECONOMY_DDU_EXPORT_FR,FR,SL,10.0,10.0,FIXED,73.85516465645455,,,SL
UPS_ECONOMY_DDU_EXPORT_FR,FR,SL,11.0,11.0,FIXED,78.53683293954548,,,SL
UPS_ECONOMY_DDU_EXPORT_FR,FR,SL,12.0,12.0,FIXED,83.22751443981818,,,SL
UPS_ECONOMY_DDU_EXPORT_FR,FR,SL,13.0,13.0,FIXED,87.9091827229091,,,SL
UPS_ECONOMY_DDU_EXPORT_FR,FR,SL,14.0,14.0,FIXED,92.59986422318184,,,SL
UPS_ECONOMY_DDU_EXPORT_FR,FR,SL,15.0,15.0,FIXED,97.29955894063637,,,SL
UPS_ECONOMY_DDU_EXPORT_FR,FR,SL,16.0,16.0,FIXED,101.99925365809091,,,SL
UPS_ECONOMY_DDU_EXPORT_FR,FR,SL,17.0,17.0,FIXED,106.69894837554546,,,SL
UPS_ECONOMY_DDU_EXPORT_FR,FR,SL,18.0,18.0,FIXED,111.41666952736365,,,SL
UPS_ECONOMY_DDU_EXPORT_FR,FR,SL,19.0,19.0,FIXED,116.14340389636365,,,SL
UPS_ECONOMY_DDU_EXPORT_FR,FR,SL,20.0,20.0,FIXED,120.87915148254547,,,SL
UPS_ECONOMY_DDU_EXPORT_FR,FR,SN,0.1,0.1,FIXED,7.509728012061493,,,SN
UPS_ECONOMY_DDU_EXPORT_FR,FR,SN,0.2,0.2,FIXED,9.307460540445703,,,SN
UPS_ECONOMY_DDU_EXPORT_FR,FR,SN,0.3,0.3,FIXED,11.114206286011731,,,SN
UPS_ECONOMY_DDU_EXPORT_FR,FR,SN,0.4,0.4,FIXED,12.91193881439594,,,SN
UPS_ECONOMY_DDU_EXPORT_FR,FR,SN,0.5,0.5,FIXED,14.709671342780148,,,SN
UPS_ECONOMY_DDU_EXPORT_FR,FR,SN,0.6,0.6,FIXED,16.50740387116436,,,SN
UPS_ECONOMY_DDU_EXPORT_FR,FR,SN,0.7,0.7,FIXED,18.305136399548562,,,SN
UPS_ECONOMY_DDU_EXPORT_FR,FR,SN,0.8,0.8,FIXED,20.10286892793278,,,SN
UPS_ECONOMY_DDU_EXPORT_FR,FR,SN,0.9,0.9,FIXED,21.900601456316984,,,SN
UPS_ECONOMY_DDU_EXPORT_FR,FR,SN,1.0,1.0,FIXED,23.707347201883014,,,SN
UPS_ECONOMY_DDU_EXPORT_FR,FR,SN,1.1,1.1,FIXED,25.505079730267223,,,SN
UPS_ECONOMY_DDU_EXPORT_FR,FR,SN,1.2,1.2,FIXED,27.302812258651436,,,SN
UPS_ECONOMY_DDU_EXPORT_FR,FR,SN,1.3,1.3,FIXED,29.100544787035645,,,SN
UPS_ECONOMY_DDU_EXPORT_FR,FR,SN,1.4,1.4,FIXED,30.89827731541985,,,SN
UPS_ECONOMY_DDU_EXPORT_FR,FR,SN,1.5,1.5,FIXED,32.696009843804056,,,SN
UPS_ECONOMY_DDU_EXPORT_FR,FR,SN,1.6,1.6,FIXED,34.49374237218827,,,SN
UPS_ECONOMY_DDU_EXPORT_FR,FR,SN,1.7,1.7,FIXED,36.291474900572474,,,SN
UPS_ECONOMY_DDU_EXPORT_FR,FR,SN,1.8,1.8,FIXED,38.08920742895668,,,SN
UPS_ECONOMY_DDU_EXPORT_FR,FR,SN,1.9,1.9,FIXED,39.886939957340886,,,SN
UPS_ECONOMY_DDU_EXPORT_FR,FR,SN,2.0,2.0,FIXED,41.68467248572511,,,SN
UPS_ECONOMY_DDU_EXPORT_FR,FR,SN,2.5,2.5,FIXED,41.95739975845238,,,SN
UPS_ECONOMY_DDU_EXPORT_FR,FR,SN,3.0,3.0,FIXED,42.230127031179656,,,SN
UPS_ECONOMY_DDU_EXPORT_FR,FR,SN,3.5,3.5,FIXED,43.37024151327273,,,SN
UPS_ECONOMY_DDU_EXPORT_FR,FR,SN,4.0,4.0,FIXED,45.72008887199999,,,SN
UPS_ECONOMY_DDU_EXPORT_FR,FR,SN,4.5,4.5,FIXED,48.06993623072727,,,SN
UPS_ECONOMY_DDU_EXPORT_FR,FR,SN,5.0,5.0,FIXED,50.419783589454546,,,SN
UPS_ECONOMY_DDU_EXPORT_FR,FR,SN,6.0,6.0,FIXED,55.110465089727285,,,SN
UPS_ECONOMY_DDU_EXPORT_FR,FR,SN,7.0,7.0,FIXED,59.80114659,,,SN
UPS_ECONOMY_DDU_EXPORT_FR,FR,SN,8.0,8.0,FIXED,64.49182809027273,,,SN
UPS_ECONOMY_DDU_EXPORT_FR,FR,SN,9.0,9.0,FIXED,69.17349637336362,,,SN
UPS_ECONOMY_DDU_EXPORT_FR,FR,SN,10.0,10.0,FIXED,73.85516465645455,,,SN
UPS_ECONOMY_DDU_EXPORT_FR,FR,SN,11.0,11.0,FIXED,78.53683293954548,,,SN
UPS_ECONOMY_DDU_EXPORT_FR,FR,SN,12.0,12.0,FIXED,83.22751443981818,,,SN
UPS_ECONOMY_DDU_EXPORT_FR,FR,SN,13.0,13.0,FIXED,87.9091827229091,,,SN
UPS_ECONOMY_DDU_EXPORT_FR,FR,SN,14.0,14.0,FIXED,92.59986422318184,,,SN
UPS_ECONOMY_DDU_EXPORT_FR,FR,SN,15.0,15.0,FIXED,97.29955894063637,,,SN
UPS_ECONOMY_DDU_EXPORT_FR,FR,SN,16.0,16.0,FIXED,101.99925365809091,,,SN
UPS_ECONOMY_DDU_EXPORT_FR,FR,SN,17.0,17.0,FIXED,106.69894837554546,,,SN
UPS_ECONOMY_DDU_EXPORT_FR,FR,SN,18.0,18.0,FIXED,111.41666952736365,,,SN
UPS_ECONOMY_DDU_EXPORT_FR,FR,SN,19.0,19.0,FIXED,116.14340389636365,,,SN
UPS_ECONOMY_DDU_EXPORT_FR,FR,SN,20.0,20.0,FIXED,120.87915148254547,,,SN
UPS_ECONOMY_DDU_EXPORT_FR,FR,SV,0.1,0.1,FIXED,7.49313012591696,,,SV
UPS_ECONOMY_DDU_EXPORT_FR,FR,SV,0.2,0.2,FIXED,9.424136580956366,,,SV
UPS_ECONOMY_DDU_EXPORT_FR,FR,SV,0.3,0.3,FIXED,11.36415625317759,,,SV
UPS_ECONOMY_DDU_EXPORT_FR,FR,SV,0.4,0.4,FIXED,13.295162708216997,,,SV
UPS_ECONOMY_DDU_EXPORT_FR,FR,SV,0.5,0.5,FIXED,15.226169163256403,,,SV
UPS_ECONOMY_DDU_EXPORT_FR,FR,SV,0.6,0.6,FIXED,17.157175618295813,,,SV
UPS_ECONOMY_DDU_EXPORT_FR,FR,SV,0.7,0.7,FIXED,19.08818207333522,,,SV
UPS_ECONOMY_DDU_EXPORT_FR,FR,SV,0.8,0.8,FIXED,21.019188528374624,,,SV
UPS_ECONOMY_DDU_EXPORT_FR,FR,SV,0.9,0.9,FIXED,22.950194983414033,,,SV
UPS_ECONOMY_DDU_EXPORT_FR,FR,SV,1.0,1.0,FIXED,24.890214655635255,,,SV
UPS_ECONOMY_DDU_EXPORT_FR,FR,SV,1.1,1.1,FIXED,26.821221110674667,,,SV
UPS_ECONOMY_DDU_EXPORT_FR,FR,SV,1.2,1.2,FIXED,28.752227565714065,,,SV
UPS_ECONOMY_DDU_EXPORT_FR,FR,SV,1.3,1.3,FIXED,30.68323402075348,,,SV
UPS_ECONOMY_DDU_EXPORT_FR,FR,SV,1.4,1.4,FIXED,32.61424047579288,,,SV
UPS_ECONOMY_DDU_EXPORT_FR,FR,SV,1.5,1.5,FIXED,34.54524693083229,,,SV
UPS_ECONOMY_DDU_EXPORT_FR,FR,SV,1.6,1.6,FIXED,36.47625338587169,,,SV
UPS_ECONOMY_DDU_EXPORT_FR,FR,SV,1.7,1.7,FIXED,38.407259840911095,,,SV
UPS_ECONOMY_DDU_EXPORT_FR,FR,SV,1.8,1.8,FIXED,40.338266295950504,,,SV
UPS_ECONOMY_DDU_EXPORT_FR,FR,SV,1.9,1.9,FIXED,42.26927275098991,,,SV
UPS_ECONOMY_DDU_EXPORT_FR,FR,SV,2.0,2.0,FIXED,44.20027920602932,,,SV
UPS_ECONOMY_DDU_EXPORT_FR,FR,SV,2.5,2.5,FIXED,44.473006478756595,,,SV
UPS_ECONOMY_DDU_EXPORT_FR,FR,SV,3.0,3.0,FIXED,44.74573375148387,,,SV
UPS_ECONOMY_DDU_EXPORT_FR,FR,SV,3.5,3.5,FIXED,45.018461024211135,,,SV
UPS_ECONOMY_DDU_EXPORT_FR,FR,SV,4.0,4.0,FIXED,45.72008887199999,,,SV
UPS_ECONOMY_DDU_EXPORT_FR,FR,SV,4.5,4.5,FIXED,48.06993623072727,,,SV
UPS_ECONOMY_DDU_EXPORT_FR,FR,SV,5.0,5.0,FIXED,50.419783589454546,,,SV
UPS_ECONOMY_DDU_EXPORT_FR,FR,SV,6.0,6.0,FIXED,55.110465089727285,,,SV
UPS_ECONOMY_DDU_EXPORT_FR,FR,SV,7.0,7.0,FIXED,59.80114659,,,SV
UPS_ECONOMY_DDU_EXPORT_FR,FR,SV,8.0,8.0,FIXED,64.49182809027273,,,SV
UPS_ECONOMY_DDU_EXPORT_FR,FR,SV,9.0,9.0,FIXED,69.17349637336362,,,SV
UPS_ECONOMY_DDU_EXPORT_FR,FR,SV,10.0,10.0,FIXED,73.85516465645455,,,SV
UPS_ECONOMY_DDU_EXPORT_FR,FR,SV,11.0,11.0,FIXED,78.53683293954548,,,SV
UPS_ECONOMY_DDU_EXPORT_FR,FR,SV,12.0,12.0,FIXED,83.22751443981818,,,SV
UPS_ECONOMY_DDU_EXPORT_FR,FR,SV,13.0,13.0,FIXED,87.9091827229091,,,SV
UPS_ECONOMY_DDU_EXPORT_FR,FR,SV,14.0,14.0,FIXED,92.59986422318184,,,SV
UPS_ECONOMY_DDU_EXPORT_FR,FR,SV,15.0,15.0,FIXED,97.29955894063637,,,SV
UPS_ECONOMY_DDU_EXPORT_FR,FR,SV,16.0,16.0,FIXED,101.99925365809091,,,SV
UPS_ECONOMY_DDU_EXPORT_FR,FR,SV,17.0,17.0,FIXED,106.69894837554546,,,SV
UPS_ECONOMY_DDU_EXPORT_FR,FR,SV,18.0,18.0,FIXED,111.41666952736365,,,SV
UPS_ECONOMY_DDU_EXPORT_FR,FR,SV,19.0,19.0,FIXED,116.14340389636365,,,SV
UPS_ECONOMY_DDU_EXPORT_FR,FR,SV,20.0,20.0,FIXED,120.87915148254547,,,SV
UPS_ECONOMY_DDU_EXPORT_FR,FR,TG,0.1,0.1,FIXED,7.509728012061493,,,TG
UPS_ECONOMY_DDU_EXPORT_FR,FR,TG,0.2,0.2,FIXED,9.307460540445703,,,TG
UPS_ECONOMY_DDU_EXPORT_FR,FR,TG,0.3,0.3,FIXED,11.114206286011731,,,TG
UPS_ECONOMY_DDU_EXPORT_FR,FR,TG,0.4,0.4,FIXED,12.91193881439594,,,TG
UPS_ECONOMY_DDU_EXPORT_FR,FR,TG,0.5,0.5,FIXED,14.709671342780148,,,TG
UPS_ECONOMY_DDU_EXPORT_FR,FR,TG,0.6,0.6,FIXED,16.50740387116436,,,TG
UPS_ECONOMY_DDU_EXPORT_FR,FR,TG,0.7,0.7,FIXED,18.305136399548562,,,TG
UPS_ECONOMY_DDU_EXPORT_FR,FR,TG,0.8,0.8,FIXED,20.10286892793278,,,TG
UPS_ECONOMY_DDU_EXPORT_FR,FR,TG,0.9,0.9,FIXED,21.900601456316984,,,TG
UPS_ECONOMY_DDU_EXPORT_FR,FR,TG,1.0,1.0,FIXED,23.707347201883014,,,TG
UPS_ECONOMY_DDU_EXPORT_FR,FR,TG,1.1,1.1,FIXED,25.505079730267223,,,TG
UPS_ECONOMY_DDU_EXPORT_FR,FR,TG,1.2,1.2,FIXED,27.302812258651436,,,TG
UPS_ECONOMY_DDU_EXPORT_FR,FR,TG,1.3,1.3,FIXED,29.100544787035645,,,TG
UPS_ECONOMY_DDU_EXPORT_FR,FR,TG,1.4,1.4,FIXED,30.89827731541985,,,TG
UPS_ECONOMY_DDU_EXPORT_FR,FR,TG,1.5,1.5,FIXED,32.696009843804056,,,TG
UPS_ECONOMY_DDU_EXPORT_FR,FR,TG,1.6,1.6,FIXED,34.49374237218827,,,TG
UPS_ECONOMY_DDU_EXPORT_FR,FR,TG,1.7,1.7,FIXED,36.291474900572474,,,TG
UPS_ECONOMY_DDU_EXPORT_FR,FR,TG,1.8,1.8,FIXED,38.08920742895668,,,TG
UPS_ECONOMY_DDU_EXPORT_FR,FR,TG,1.9,1.9,FIXED,39.886939957340886,,,TG
UPS_ECONOMY_DDU_EXPORT_FR,FR,TG,2.0,2.0,FIXED,41.68467248572511,,,TG
UPS_ECONOMY_DDU_EXPORT_FR,FR,TG,2.5,2.5,FIXED,41.95739975845238,,,TG
UPS_ECONOMY_DDU_EXPORT_FR,FR,TG,3.0,3.0,FIXED,42.230127031179656,,,TG
UPS_ECONOMY_DDU_EXPORT_FR,FR,TG,3.5,3.5,FIXED,43.37024151327273,,,TG
UPS_ECONOMY_DDU_EXPORT_FR,FR,TG,4.0,4.0,FIXED,45.72008887199999,,,TG
UPS_ECONOMY_DDU_EXPORT_FR,FR,TG,4.5,4.5,FIXED,48.06993623072727,,,TG
UPS_ECONOMY_DDU_EXPORT_FR,FR,TG,5.0,5.0,FIXED,50.419783589454546,,,TG
UPS_ECONOMY_DDU_EXPORT_FR,FR,TG,6.0,6.0,FIXED,55.110465089727285,,,TG
UPS_ECONOMY_DDU_EXPORT_FR,FR,TG,7.0,7.0,FIXED,59.80114659,,,TG
UPS_ECONOMY_DDU_EXPORT_FR,FR,TG,8.0,8.0,FIXED,64.49182809027273,,,TG
UPS_ECONOMY_DDU_EXPORT_FR,FR,TG,9.0,9.0,FIXED,69.17349637336362,,,TG
UPS_ECONOMY_DDU_EXPORT_FR,FR,TG,10.0,10.0,FIXED,73.85516465645455,,,TG
UPS_ECONOMY_DDU_EXPORT_FR,FR,TG,11.0,11.0,FIXED,78.53683293954548,,,TG
UPS_ECONOMY_DDU_EXPORT_FR,FR,TG,12.0,12.0,FIXED,83.22751443981818,,,TG
UPS_ECONOMY_DDU_EXPORT_FR,FR,TG,13.0,13.0,FIXED,87.9091827229091,,,TG
UPS_ECONOMY_DDU_EXPORT_FR,FR,TG,14.0,14.0,FIXED,92.59986422318184,,,TG
UPS_ECONOMY_DDU_EXPORT_FR,FR,TG,15.0,15.0,FIXED,97.29955894063637,,,TG
UPS_ECONOMY_DDU_EXPORT_FR,FR,TG,16.0,16.0,FIXED,101.99925365809091,,,TG
UPS_ECONOMY_DDU_EXPORT_FR,FR,TG,17.0,17.0,FIXED,106.69894837554546,,,TG
UPS_ECONOMY_DDU_EXPORT_FR,FR,TG,18.0,18.0,FIXED,111.41666952736365,,,TG
UPS_ECONOMY_DDU_EXPORT_FR,FR,TG,19.0,19.0,FIXED,116.14340389636365,,,TG
UPS_ECONOMY_DDU_EXPORT_FR,FR,TG,20.0,20.0,FIXED,120.87915148254547,,,TG
UPS_ECONOMY_DDU_EXPORT_FR,FR,TH,0.1,0.1,FIXED,6.307321823815772,,,TH
UPS_ECONOMY_DDU_EXPORT_FR,FR,TH,0.2,0.2,FIXED,7.743448684970694,,,TH
UPS_ECONOMY_DDU_EXPORT_FR,FR,TH,0.3,0.3,FIXED,9.188588763307433,,,TH
UPS_ECONOMY_DDU_EXPORT_FR,FR,TH,0.4,0.4,FIXED,10.624715624462356,,,TH
UPS_ECONOMY_DDU_EXPORT_FR,FR,TH,0.5,0.5,FIXED,12.060842485617277,,,TH
UPS_ECONOMY_DDU_EXPORT_FR,FR,TH,0.6,0.6,FIXED,13.496969346772197,,,TH
UPS_ECONOMY_DDU_EXPORT_FR,FR,TH,0.7,0.7,FIXED,14.933096207927116,,,TH
UPS_ECONOMY_DDU_EXPORT_FR,FR,TH,0.8,0.8,FIXED,16.369223069082043,,,TH
UPS_ECONOMY_DDU_EXPORT_FR,FR,TH,0.9,0.9,FIXED,17.805349930236964,,,TH
UPS_ECONOMY_DDU_EXPORT_FR,FR,TH,1.0,1.0,FIXED,19.250490008573706,,,TH
UPS_ECONOMY_DDU_EXPORT_FR,FR,TH,1.1,1.1,FIXED,20.68661686972863,,,TH
UPS_ECONOMY_DDU_EXPORT_FR,FR,TH,1.2,1.2,FIXED,22.122743730883546,,,TH
UPS_ECONOMY_DDU_EXPORT_FR,FR,TH,1.3,1.3,FIXED,23.558870592038474,,,TH
UPS_ECONOMY_DDU_EXPORT_FR,FR,TH,1.4,1.4,FIXED,24.994997453193385,,,TH
UPS_ECONOMY_DDU_EXPORT_FR,FR,TH,1.5,1.5,FIXED,26.43112431434831,,,TH
UPS_ECONOMY_DDU_EXPORT_FR,FR,TH,1.6,1.6,FIXED,27.867251175503238,,,TH
UPS_ECONOMY_DDU_EXPORT_FR,FR,TH,1.7,1.7,FIXED,29.303378036658156,,,TH
UPS_ECONOMY_DDU_EXPORT_FR,FR,TH,1.8,1.8,FIXED,30.739504897813077,,,TH
UPS_ECONOMY_DDU_EXPORT_FR,FR,TH,1.9,1.9,FIXED,32.16622703977346,,,TH
UPS_ECONOMY_DDU_EXPORT_FR,FR,TH,2.0,2.0,FIXED,33.581118651233304,,,TH
UPS_ECONOMY_DDU_EXPORT_FR,FR,TH,2.5,2.5,FIXED,38.66153357863637,,,TH
UPS_ECONOMY_DDU_EXPORT_FR,FR,TH,3.0,3.0,FIXED,41.02039415454546,,,TH
UPS_ECONOMY_DDU_EXPORT_FR,FR,TH,3.5,3.5,FIXED,43.37024151327273,,,TH
UPS_ECONOMY_DDU_EXPORT_FR,FR,TH,4.0,4.0,FIXED,45.72008887199999,,,TH
UPS_ECONOMY_DDU_EXPORT_FR,FR,TH,4.5,4.5,FIXED,48.06993623072727,,,TH
UPS_ECONOMY_DDU_EXPORT_FR,FR,TH,5.0,5.0,FIXED,50.419783589454546,,,TH
UPS_ECONOMY_DDU_EXPORT_FR,FR,TH,6.0,6.0,FIXED,55.110465089727285,,,TH
UPS_ECONOMY_DDU_EXPORT_FR,FR,TH,7.0,7.0,FIXED,59.80114659,,,TH
UPS_ECONOMY_DDU_EXPORT_FR,FR,TH,8.0,8.0,FIXED,64.49182809027273,,,TH
UPS_ECONOMY_DDU_EXPORT_FR,FR,TH,9.0,9.0,FIXED,69.17349637336362,,,TH
UPS_ECONOMY_DDU_EXPORT_FR,FR,TH,10.0,10.0,FIXED,73.85516465645455,,,TH
UPS_ECONOMY_DDU_EXPORT_FR,FR,TH,11.0,11.0,FIXED,78.53683293954548,,,TH
UPS_ECONOMY_DDU_EXPORT_FR,FR,TH,12.0,12.0,FIXED,83.22751443981818,,,TH
